Proposed_Name	Gene_ID	Gene_Coordinates	strand	hosts	cycle	vibrant_accession	vibrant_title	query_length	interproscan_analysis_database	interproscan_signature_accession	interproscan_signature_description	interproscan_start	interproscan_stop	interproscan_evalue	interproscan_match_status	interproscan_annotation	interproscan_description	BLASTP_Subject_ID	BLASTP_Percent_ID	BLASTP_Alignment_Length	BLASTP_Mismatches	BLASTP_Gap_Openings	BLASTP_Start_Query	BLASTP_End_Query	BLASTP_Start_Subject	BLASTP_End_Subject	BLASTP_E_Value	BLASTP_Bitscore	BLASTP_Query_Length	BLASTP_Subject_Length	BLASTP_Subject_Phylums	BLASTP_Subject_Sciname	BLASTP_Subject_Taxid	BLASTP_Subject_Title
`Fenrir Meg22_1214`	Meg22_1214_scaffold_2kb_scaffold_313_60	(51359..52372)	-1	Lokiarchaeota	Lytic	K00558	DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	337	TIGRFAM	TIGR00675	dcm: DNA (cytosine-5-)-methyltransferase	6	323	6.00E-45	TRUE	IPR001525	C-5 cytosine methyltransferase	RLD10440.1	42.3	378	151	11	5	326	20	386	1.00E-67	267.7	338	388	Chlamydiae	Chlamydiae bacterium	2081524	RLD10440.1 hypothetical protein DRI44_06095 [Chlamydiae bacterium]
`Fenrir Meg22_1214`	Meg22_1214_scaffold_2kb_scaffold_313_60	(51359..52372)	-1	Lokiarchaeota	Lytic	K00558	DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	337	Gene3D	G3DSA:3.40.50.150	Vaccinia Virus protein VP39	7	322	1.50E-66	TRUE			KZE95855.1	34.4	352	189	10	5	324	3	344	3.10E-40	176.4	338	349	Firmicutes	Geobacillus stearothermophilus	1422	KZE95855.1 Modification methylase BspRI [Geobacillus stearothermophilus]
`Fenrir Meg22_1214`	Meg22_1214_scaffold_2kb_scaffold_313_60	(51359..52372)	-1	Lokiarchaeota	Lytic	K00558	DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	337	Gene3D	G3DSA:3.40.50.150	Vaccinia Virus protein VP39	7	322	1.50E-66	TRUE			WP_094484886.1	35.7	347	183	9	6	324	7	341	1.80E-40	177.2	338	345	Bacteroidetes	Flavobacterium aurantiibacter	2023067	WP_094484886.1 DNA cytosine methyltransferase [Flavobacterium aurantiibacter]
`Fenrir Meg22_1214`	Meg22_1214_scaffold_2kb_scaffold_313_60	(51359..52372)	-1	Lokiarchaeota	Lytic	K00558	DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	337	Gene3D	G3DSA:3.40.50.150	Vaccinia Virus protein VP39	7	322	1.50E-66	TRUE			WP_190403066.1	33.3	351	194	10	4	326	5	343	6.20E-41	178.7	338	345	N/A	N/A		WP_190403066.1 DNA (cytosine-5-)-methyltransferase [Pseudanabaena sp. FACHB-723]
`Fenrir Meg22_1214`	Meg22_1214_scaffold_2kb_scaffold_313_60	(51359..52372)	-1	Lokiarchaeota	Lytic	K00558	DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	337	Gene3D	G3DSA:3.40.50.150	Vaccinia Virus protein VP39	7	322	1.50E-66	TRUE			RPH31553.1	33.5	343	192	8	6	321	8	341	6.20E-41	178.7	338	350	Bacteroidetes	Bacteroidales bacterium	2030927	RPH31553.1 DNA cytosine methyltransferase [Bacteroidales bacterium]
`Fenrir Meg22_1214`	Meg22_1214_scaffold_2kb_scaffold_313_60	(51359..52372)	-1	Lokiarchaeota	Lytic	K00558	DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	337	Gene3D	G3DSA:3.40.50.150	Vaccinia Virus protein VP39	7	322	1.50E-66	TRUE			OGL72042.1	35	351	189	12	2	324	5	344	6.20E-41	178.7	338	353	Candidatus Uhrbacteria	Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_02_FULL_53_13	1802389	OGL72042.1 DNA (cytosine-5-)-methyltransferase [Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_02_FULL_53_13]
`Fenrir Meg22_1214`	Meg22_1214_scaffold_2kb_scaffold_313_60	(51359..52372)	-1	Lokiarchaeota	Lytic	K00558	DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	337	Gene3D	G3DSA:3.40.50.150	Vaccinia Virus protein VP39	7	322	1.50E-66	TRUE			NFL97243.1	35.5	377	170	14	5	326	4	362	4.70E-41	179.1	338	365	N/A	N/A		NFL97243.1 DNA cytosine methyltransferase [Clostridium botulinum]
`Fenrir Meg22_1214`	Meg22_1214_scaffold_2kb_scaffold_313_60	(51359..52372)	-1	Lokiarchaeota	Lytic	K00558	DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	337	Gene3D	G3DSA:3.40.50.150	Vaccinia Virus protein VP39	7	322	1.50E-66	TRUE			PIQ68470.1	35.8	352	185	10	2	324	3	342	1.20E-41	181	338	350	Candidatus Taylorbacteria	Candidatus Taylorbacteria bacterium CG11_big_fil_rev_8_21_14_0_20_46_11	1975025	PIQ68470.1 DNA (cytosine-5-)-methyltransferase [Candidatus Taylorbacteria bacterium CG11_big_fil_rev_8_21_14_0_20_46_11]
`Fenrir Meg22_1214`	Meg22_1214_scaffold_2kb_scaffold_313_60	(51359..52372)	-1	Lokiarchaeota	Lytic	K00558	DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	337	Gene3D	G3DSA:3.40.50.150	Vaccinia Virus protein VP39	7	322	1.50E-66	TRUE			WP_091266680.1	35.7	353	186	11	1	324	1	341	9.50E-42	181.4	338	345	Bacteroidetes	Gillisia sp. Hel1_33_143	1336796	WP_091266680.1 DNA cytosine methyltransferase [Gillisia sp. Hel1_33_143]
`Fenrir Meg22_1214`	Meg22_1214_scaffold_2kb_scaffold_313_60	(51359..52372)	-1	Lokiarchaeota	Lytic	K00558	DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	337	Gene3D	G3DSA:3.40.50.150	Vaccinia Virus protein VP39	7	322	1.50E-66	TRUE			QBN22559.1	33	437	174	13	5	329	4	433	1.50E-42	184.1	338	434	0	uncultured archaeon	115547	QBN22559.1 DNA-cytosine methyltransferase [uncultured archaeon]
`Fenrir Meg22_1214`	Meg22_1214_scaffold_2kb_scaffold_313_60	(51359..52372)	-1	Lokiarchaeota	Lytic	K00558	DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	337	Gene3D	G3DSA:3.40.50.150	Vaccinia Virus protein VP39	7	322	1.50E-66	TRUE			RLD10440.1	42.3	378	151	11	5	326	20	386	1.00E-67	267.7	338	388	Chlamydiae	Chlamydiae bacterium	2081524	RLD10440.1 hypothetical protein DRI44_06095 [Chlamydiae bacterium]
`Fenrir Meg22_1214`	Meg22_1214_scaffold_2kb_scaffold_313_60	(51359..52372)	-1	Lokiarchaeota	Lytic	K00558	DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	337	PRINTS	PR00105	Cytosine-specific DNA methyltransferase signature	105	119	3.90E-08	TRUE	IPR001525	C-5 cytosine methyltransferase	KZE95855.1	34.4	352	189	10	5	324	3	344	3.10E-40	176.4	338	349	Firmicutes	Geobacillus stearothermophilus	1422	KZE95855.1 Modification methylase BspRI [Geobacillus stearothermophilus]
`Fenrir Meg22_1214`	Meg22_1214_scaffold_2kb_scaffold_313_60	(51359..52372)	-1	Lokiarchaeota	Lytic	K00558	DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	337	PRINTS	PR00105	Cytosine-specific DNA methyltransferase signature	105	119	3.90E-08	TRUE	IPR001525	C-5 cytosine methyltransferase	WP_094484886.1	35.7	347	183	9	6	324	7	341	1.80E-40	177.2	338	345	Bacteroidetes	Flavobacterium aurantiibacter	2023067	WP_094484886.1 DNA cytosine methyltransferase [Flavobacterium aurantiibacter]
`Fenrir Meg22_1214`	Meg22_1214_scaffold_2kb_scaffold_313_60	(51359..52372)	-1	Lokiarchaeota	Lytic	K00558	DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	337	PRINTS	PR00105	Cytosine-specific DNA methyltransferase signature	105	119	3.90E-08	TRUE	IPR001525	C-5 cytosine methyltransferase	WP_190403066.1	33.3	351	194	10	4	326	5	343	6.20E-41	178.7	338	345	N/A	N/A		WP_190403066.1 DNA (cytosine-5-)-methyltransferase [Pseudanabaena sp. FACHB-723]
`Fenrir Meg22_1214`	Meg22_1214_scaffold_2kb_scaffold_313_60	(51359..52372)	-1	Lokiarchaeota	Lytic	K00558	DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	337	PRINTS	PR00105	Cytosine-specific DNA methyltransferase signature	105	119	3.90E-08	TRUE	IPR001525	C-5 cytosine methyltransferase	RPH31553.1	33.5	343	192	8	6	321	8	341	6.20E-41	178.7	338	350	Bacteroidetes	Bacteroidales bacterium	2030927	RPH31553.1 DNA cytosine methyltransferase [Bacteroidales bacterium]
`Fenrir Meg22_1214`	Meg22_1214_scaffold_2kb_scaffold_313_60	(51359..52372)	-1	Lokiarchaeota	Lytic	K00558	DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	337	PRINTS	PR00105	Cytosine-specific DNA methyltransferase signature	105	119	3.90E-08	TRUE	IPR001525	C-5 cytosine methyltransferase	OGL72042.1	35	351	189	12	2	324	5	344	6.20E-41	178.7	338	353	Candidatus Uhrbacteria	Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_02_FULL_53_13	1802389	OGL72042.1 DNA (cytosine-5-)-methyltransferase [Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_02_FULL_53_13]
`Fenrir Meg22_1214`	Meg22_1214_scaffold_2kb_scaffold_313_60	(51359..52372)	-1	Lokiarchaeota	Lytic	K00558	DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	337	PRINTS	PR00105	Cytosine-specific DNA methyltransferase signature	105	119	3.90E-08	TRUE	IPR001525	C-5 cytosine methyltransferase	NFL97243.1	35.5	377	170	14	5	326	4	362	4.70E-41	179.1	338	365	N/A	N/A		NFL97243.1 DNA cytosine methyltransferase [Clostridium botulinum]
`Fenrir Meg22_1214`	Meg22_1214_scaffold_2kb_scaffold_313_60	(51359..52372)	-1	Lokiarchaeota	Lytic	K00558	DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	337	PRINTS	PR00105	Cytosine-specific DNA methyltransferase signature	105	119	3.90E-08	TRUE	IPR001525	C-5 cytosine methyltransferase	PIQ68470.1	35.8	352	185	10	2	324	3	342	1.20E-41	181	338	350	Candidatus Taylorbacteria	Candidatus Taylorbacteria bacterium CG11_big_fil_rev_8_21_14_0_20_46_11	1975025	PIQ68470.1 DNA (cytosine-5-)-methyltransferase [Candidatus Taylorbacteria bacterium CG11_big_fil_rev_8_21_14_0_20_46_11]
`Fenrir Meg22_1214`	Meg22_1214_scaffold_2kb_scaffold_313_60	(51359..52372)	-1	Lokiarchaeota	Lytic	K00558	DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	337	PRINTS	PR00105	Cytosine-specific DNA methyltransferase signature	105	119	3.90E-08	TRUE	IPR001525	C-5 cytosine methyltransferase	WP_091266680.1	35.7	353	186	11	1	324	1	341	9.50E-42	181.4	338	345	Bacteroidetes	Gillisia sp. Hel1_33_143	1336796	WP_091266680.1 DNA cytosine methyltransferase [Gillisia sp. Hel1_33_143]
`Fenrir Meg22_1214`	Meg22_1214_scaffold_2kb_scaffold_313_60	(51359..52372)	-1	Lokiarchaeota	Lytic	K00558	DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	337	PRINTS	PR00105	Cytosine-specific DNA methyltransferase signature	105	119	3.90E-08	TRUE	IPR001525	C-5 cytosine methyltransferase	QBN22559.1	33	437	174	13	5	329	4	433	1.50E-42	184.1	338	434	0	uncultured archaeon	115547	QBN22559.1 DNA-cytosine methyltransferase [uncultured archaeon]
`Fenrir Meg22_1214`	Meg22_1214_scaffold_2kb_scaffold_313_60	(51359..52372)	-1	Lokiarchaeota	Lytic	K00558	DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	337	PRINTS	PR00105	Cytosine-specific DNA methyltransferase signature	105	119	3.90E-08	TRUE	IPR001525	C-5 cytosine methyltransferase	RLD10440.1	42.3	378	151	11	5	326	20	386	1.00E-67	267.7	338	388	Chlamydiae	Chlamydiae bacterium	2081524	RLD10440.1 hypothetical protein DRI44_06095 [Chlamydiae bacterium]
`Fenrir Meg22_1214`	Meg22_1214_scaffold_2kb_scaffold_313_60	(51359..52372)	-1	Lokiarchaeota	Lytic	K00558	DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	337	Gene3D	G3DSA:3.90.120.10	DNA Methylase	133	315	1.50E-66	TRUE			KZE95855.1	34.4	352	189	10	5	324	3	344	3.10E-40	176.4	338	349	Firmicutes	Geobacillus stearothermophilus	1422	KZE95855.1 Modification methylase BspRI [Geobacillus stearothermophilus]
`Fenrir Meg22_1214`	Meg22_1214_scaffold_2kb_scaffold_313_60	(51359..52372)	-1	Lokiarchaeota	Lytic	K00558	DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	337	Gene3D	G3DSA:3.90.120.10	DNA Methylase	133	315	1.50E-66	TRUE			WP_094484886.1	35.7	347	183	9	6	324	7	341	1.80E-40	177.2	338	345	Bacteroidetes	Flavobacterium aurantiibacter	2023067	WP_094484886.1 DNA cytosine methyltransferase [Flavobacterium aurantiibacter]
`Fenrir Meg22_1214`	Meg22_1214_scaffold_2kb_scaffold_313_60	(51359..52372)	-1	Lokiarchaeota	Lytic	K00558	DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	337	Gene3D	G3DSA:3.90.120.10	DNA Methylase	133	315	1.50E-66	TRUE			WP_190403066.1	33.3	351	194	10	4	326	5	343	6.20E-41	178.7	338	345	N/A	N/A		WP_190403066.1 DNA (cytosine-5-)-methyltransferase [Pseudanabaena sp. FACHB-723]
`Fenrir Meg22_1214`	Meg22_1214_scaffold_2kb_scaffold_313_60	(51359..52372)	-1	Lokiarchaeota	Lytic	K00558	DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	337	Gene3D	G3DSA:3.90.120.10	DNA Methylase	133	315	1.50E-66	TRUE			RPH31553.1	33.5	343	192	8	6	321	8	341	6.20E-41	178.7	338	350	Bacteroidetes	Bacteroidales bacterium	2030927	RPH31553.1 DNA cytosine methyltransferase [Bacteroidales bacterium]
`Fenrir Meg22_1214`	Meg22_1214_scaffold_2kb_scaffold_313_60	(51359..52372)	-1	Lokiarchaeota	Lytic	K00558	DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	337	Gene3D	G3DSA:3.90.120.10	DNA Methylase	133	315	1.50E-66	TRUE			OGL72042.1	35	351	189	12	2	324	5	344	6.20E-41	178.7	338	353	Candidatus Uhrbacteria	Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_02_FULL_53_13	1802389	OGL72042.1 DNA (cytosine-5-)-methyltransferase [Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_02_FULL_53_13]
`Fenrir Meg22_1214`	Meg22_1214_scaffold_2kb_scaffold_313_60	(51359..52372)	-1	Lokiarchaeota	Lytic	K00558	DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	337	Gene3D	G3DSA:3.90.120.10	DNA Methylase	133	315	1.50E-66	TRUE			NFL97243.1	35.5	377	170	14	5	326	4	362	4.70E-41	179.1	338	365	N/A	N/A		NFL97243.1 DNA cytosine methyltransferase [Clostridium botulinum]
`Fenrir Meg22_1214`	Meg22_1214_scaffold_2kb_scaffold_313_60	(51359..52372)	-1	Lokiarchaeota	Lytic	K00558	DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	337	Gene3D	G3DSA:3.90.120.10	DNA Methylase	133	315	1.50E-66	TRUE			PIQ68470.1	35.8	352	185	10	2	324	3	342	1.20E-41	181	338	350	Candidatus Taylorbacteria	Candidatus Taylorbacteria bacterium CG11_big_fil_rev_8_21_14_0_20_46_11	1975025	PIQ68470.1 DNA (cytosine-5-)-methyltransferase [Candidatus Taylorbacteria bacterium CG11_big_fil_rev_8_21_14_0_20_46_11]
`Fenrir Meg22_1214`	Meg22_1214_scaffold_2kb_scaffold_313_60	(51359..52372)	-1	Lokiarchaeota	Lytic	K00558	DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	337	Gene3D	G3DSA:3.90.120.10	DNA Methylase	133	315	1.50E-66	TRUE			WP_091266680.1	35.7	353	186	11	1	324	1	341	9.50E-42	181.4	338	345	Bacteroidetes	Gillisia sp. Hel1_33_143	1336796	WP_091266680.1 DNA cytosine methyltransferase [Gillisia sp. Hel1_33_143]
`Fenrir Meg22_1214`	Meg22_1214_scaffold_2kb_scaffold_313_60	(51359..52372)	-1	Lokiarchaeota	Lytic	K00558	DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	337	Gene3D	G3DSA:3.90.120.10	DNA Methylase	133	315	1.50E-66	TRUE			QBN22559.1	33	437	174	13	5	329	4	433	1.50E-42	184.1	338	434	0	uncultured archaeon	115547	QBN22559.1 DNA-cytosine methyltransferase [uncultured archaeon]
`Fenrir Meg22_1214`	Meg22_1214_scaffold_2kb_scaffold_313_60	(51359..52372)	-1	Lokiarchaeota	Lytic	K00558	DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	337	Gene3D	G3DSA:3.90.120.10	DNA Methylase	133	315	1.50E-66	TRUE			RLD10440.1	42.3	378	151	11	5	326	20	386	1.00E-67	267.7	338	388	Chlamydiae	Chlamydiae bacterium	2081524	RLD10440.1 hypothetical protein DRI44_06095 [Chlamydiae bacterium]
`Fenrir Meg22_1214`	Meg22_1214_scaffold_2kb_scaffold_313_61	(52362..52550)	-1	Lokiarchaeota	Lytic	None	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
`Fenrir Meg22_1214`	Meg22_1214_scaffold_2kb_scaffold_313_62	(52556..53311)	-1	Lokiarchaeota	Lytic	K00571	E2.1.1.72; site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72]	251	Gene3D	G3DSA:3.40.50.150	Vaccinia Virus protein VP39	1	250	1.40E-53	TRUE			KAB2904251.1	34.7	245	143	4	8	236	10	253	1.50E-31	147.1	252	385	Chloroflexi	Anaerolineae bacterium	2052143	KAB2904251.1 site-specific DNA-methyltransferase [Anaerolineae bacterium]
`Fenrir Meg22_1214`	Meg22_1214_scaffold_2kb_scaffold_313_62	(52556..53311)	-1	Lokiarchaeota	Lytic	K00571	E2.1.1.72; site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72]	251	Gene3D	G3DSA:3.40.50.150	Vaccinia Virus protein VP39	1	250	1.40E-53	TRUE			HGB30860.1	35.5	242	145	5	1	236	2	238	6.70E-32	148.3	252	261	N/A	N/A		HGB30860.1 site-specific DNA-methyltransferase [Dictyoglomus turgidum]
`Fenrir Meg22_1214`	Meg22_1214_scaffold_2kb_scaffold_313_62	(52556..53311)	-1	Lokiarchaeota	Lytic	K00571	E2.1.1.72; site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72]	251	Gene3D	G3DSA:3.40.50.150	Vaccinia Virus protein VP39	1	250	1.40E-53	TRUE			WP_094759964.1	33.1	254	145	3	1	241	1	242	6.70E-32	148.3	252	245	Planctomycetes	Sedimentisphaera salicampi	1941349	WP_094759964.1 site-specific DNA-methyltransferase [Sedimentisphaera salicampi]
`Fenrir Meg22_1214`	Meg22_1214_scaffold_2kb_scaffold_313_62	(52556..53311)	-1	Lokiarchaeota	Lytic	K00571	E2.1.1.72; site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72]	251	Gene3D	G3DSA:3.40.50.150	Vaccinia Virus protein VP39	1	250	1.40E-53	TRUE			OQX98672.1	35.1	245	143	4	4	233	7	250	1.00E-32	151	252	357	Bacteroidetes	Bacteroidetes bacterium 4572_128	1971633	OQX98672.1 DNA methyltransferase [Bacteroidetes bacterium 4572_128]
`Fenrir Meg22_1214`	Meg22_1214_scaffold_2kb_scaffold_313_62	(52556..53311)	-1	Lokiarchaeota	Lytic	K00571	E2.1.1.72; site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72]	251	Gene3D	G3DSA:3.40.50.150	Vaccinia Virus protein VP39	1	250	1.40E-53	TRUE			HGB32442.1	34.6	246	144	3	1	231	2	245	1.20E-33	154.1	252	261	N/A	N/A		HGB32442.1 site-specific DNA-methyltransferase [Candidatus Bathyarchaeota archaeon]
`Fenrir Meg22_1214`	Meg22_1214_scaffold_2kb_scaffold_313_62	(52556..53311)	-1	Lokiarchaeota	Lytic	K00571	E2.1.1.72; site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72]	251	Gene3D	G3DSA:3.40.50.150	Vaccinia Virus protein VP39	1	250	1.40E-53	TRUE			PMP73816.1	40.2	239	134	2	4	233	7	245	7.30E-47	198	252	259	Euryarchaeota	Aciduliprofundum sp.	2060325	PMP73816.1 hypothetical protein C0180_05770 [Aciduliprofundum sp.]
`Fenrir Meg22_1214`	Meg22_1214_scaffold_2kb_scaffold_313_62	(52556..53311)	-1	Lokiarchaeota	Lytic	K00571	E2.1.1.72; site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72]	251	Gene3D	G3DSA:3.40.50.150	Vaccinia Virus protein VP39	1	250	1.40E-53	TRUE			PMP74663.1	41.7	228	133	0	4	231	7	234	6.00E-49	204.9	252	250	Euryarchaeota	Aciduliprofundum sp.	2060325	PMP74663.1 hypothetical protein C0180_03575 [Aciduliprofundum sp.]
`Fenrir Meg22_1214`	Meg22_1214_scaffold_2kb_scaffold_313_62	(52556..53311)	-1	Lokiarchaeota	Lytic	K00571	E2.1.1.72; site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72]	251	Gene3D	G3DSA:3.40.50.150	Vaccinia Virus protein VP39	1	250	1.40E-53	TRUE			HHE88164.1	46	237	121	4	4	233	9	245	4.00E-53	218.8	252	247	N/A	N/A		HHE88164.1 site-specific DNA-methyltransferase [Firmicutes bacterium]
`Fenrir Meg22_1214`	Meg22_1214_scaffold_2kb_scaffold_313_62	(52556..53311)	-1	Lokiarchaeota	Lytic	K00571	E2.1.1.72; site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72]	251	Gene3D	G3DSA:3.40.50.150	Vaccinia Virus protein VP39	1	250	1.40E-53	TRUE			HGW54766.1	47.3	239	116	2	5	233	13	251	2.70E-57	232.6	252	265	N/A	N/A		HGW54766.1 hypothetical protein [Candidatus Margulisbacteria bacterium]
`Fenrir Meg22_1214`	Meg22_1214_scaffold_2kb_scaffold_313_62	(52556..53311)	-1	Lokiarchaeota	Lytic	K00571	E2.1.1.72; site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72]	251	Gene3D	G3DSA:3.40.50.150	Vaccinia Virus protein VP39	1	250	1.40E-53	TRUE			HHG53708.1	49	241	113	2	4	234	10	250	6.80E-61	244.6	252	258	N/A	N/A		HHG53708.1 hypothetical protein [Spirochaetes bacterium]
`Fenrir Meg22_1214`	Meg22_1214_scaffold_2kb_scaffold_313_62	(52556..53311)	-1	Lokiarchaeota	Lytic	K00571	E2.1.1.72; site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72]	251	SUPERFAMILY	SSF53335	NA	2	236	1.98E-53	TRUE	IPR029063	S-adenosyl-L-methionine-dependent methyltransferase	KAB2904251.1	34.7	245	143	4	8	236	10	253	1.50E-31	147.1	252	385	Chloroflexi	Anaerolineae bacterium	2052143	KAB2904251.1 site-specific DNA-methyltransferase [Anaerolineae bacterium]
`Fenrir Meg22_1214`	Meg22_1214_scaffold_2kb_scaffold_313_62	(52556..53311)	-1	Lokiarchaeota	Lytic	K00571	E2.1.1.72; site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72]	251	SUPERFAMILY	SSF53335	NA	2	236	1.98E-53	TRUE	IPR029063	S-adenosyl-L-methionine-dependent methyltransferase	HGB30860.1	35.5	242	145	5	1	236	2	238	6.70E-32	148.3	252	261	N/A	N/A		HGB30860.1 site-specific DNA-methyltransferase [Dictyoglomus turgidum]
`Fenrir Meg22_1214`	Meg22_1214_scaffold_2kb_scaffold_313_62	(52556..53311)	-1	Lokiarchaeota	Lytic	K00571	E2.1.1.72; site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72]	251	SUPERFAMILY	SSF53335	NA	2	236	1.98E-53	TRUE	IPR029063	S-adenosyl-L-methionine-dependent methyltransferase	WP_094759964.1	33.1	254	145	3	1	241	1	242	6.70E-32	148.3	252	245	Planctomycetes	Sedimentisphaera salicampi	1941349	WP_094759964.1 site-specific DNA-methyltransferase [Sedimentisphaera salicampi]
`Fenrir Meg22_1214`	Meg22_1214_scaffold_2kb_scaffold_313_62	(52556..53311)	-1	Lokiarchaeota	Lytic	K00571	E2.1.1.72; site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72]	251	SUPERFAMILY	SSF53335	NA	2	236	1.98E-53	TRUE	IPR029063	S-adenosyl-L-methionine-dependent methyltransferase	OQX98672.1	35.1	245	143	4	4	233	7	250	1.00E-32	151	252	357	Bacteroidetes	Bacteroidetes bacterium 4572_128	1971633	OQX98672.1 DNA methyltransferase [Bacteroidetes bacterium 4572_128]
`Fenrir Meg22_1214`	Meg22_1214_scaffold_2kb_scaffold_313_62	(52556..53311)	-1	Lokiarchaeota	Lytic	K00571	E2.1.1.72; site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72]	251	SUPERFAMILY	SSF53335	NA	2	236	1.98E-53	TRUE	IPR029063	S-adenosyl-L-methionine-dependent methyltransferase	HGB32442.1	34.6	246	144	3	1	231	2	245	1.20E-33	154.1	252	261	N/A	N/A		HGB32442.1 site-specific DNA-methyltransferase [Candidatus Bathyarchaeota archaeon]
`Fenrir Meg22_1214`	Meg22_1214_scaffold_2kb_scaffold_313_62	(52556..53311)	-1	Lokiarchaeota	Lytic	K00571	E2.1.1.72; site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72]	251	SUPERFAMILY	SSF53335	NA	2	236	1.98E-53	TRUE	IPR029063	S-adenosyl-L-methionine-dependent methyltransferase	PMP73816.1	40.2	239	134	2	4	233	7	245	7.30E-47	198	252	259	Euryarchaeota	Aciduliprofundum sp.	2060325	PMP73816.1 hypothetical protein C0180_05770 [Aciduliprofundum sp.]
`Fenrir Meg22_1214`	Meg22_1214_scaffold_2kb_scaffold_313_62	(52556..53311)	-1	Lokiarchaeota	Lytic	K00571	E2.1.1.72; site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72]	251	SUPERFAMILY	SSF53335	NA	2	236	1.98E-53	TRUE	IPR029063	S-adenosyl-L-methionine-dependent methyltransferase	PMP74663.1	41.7	228	133	0	4	231	7	234	6.00E-49	204.9	252	250	Euryarchaeota	Aciduliprofundum sp.	2060325	PMP74663.1 hypothetical protein C0180_03575 [Aciduliprofundum sp.]
